KLM Cityhopper,255,100,110,20,KLC
KLM Exel,255,0,230,110,AXL
KLM Helicopter,255,100,110,70,KLH
KLM Royal Dutch Airlines,255,100,110,120,KLM
KLM Royal Dutch Airlines (Cargo),255,100,110,120,KLMC
KLM Royal Dutch Airlines (Regional Partners),255,100,110,120,KLMX
KLM UK,255,200,100,0,UKA
Knight Air,255,100,130,0,KNA
Knighthawk Air Express,255,100,130,230,KNX
Knighthawk Express,255,100,70,230,KHX
Kobo-Coop - 96 KFT,255,100,140,10,KOB
Koda International,255,140,240,40,OYE
Kogalymavia Airlines,255,100,60,110,KGL
Kokshetau Airline,255,100,170,190,KRT
Kol Kol Airlines,255,100,100,110,KKL
Kom Activity,255,100,140,120,KOM
Komiaviatrans State Air Enterprise,255,100,120,0,KMA
Komsomolsk-On-Amur Air Enterprise,255,100,130,120,KNM
Konniinteravia,255,100,120,210,KMV
Korean Air Lines,255,100,0,110,KAL
Korean Air Lines (Cargo),255,100,0,110,KALC
Korsar Avia,255,100,170,180,KRS
Kosmos,255,100,180,120,KSM
Kosovaair,255,100,140,180,KOS
Kotlas Air,255,100,190,180,KTS
Kovar Air,255,220,140,100,WOK
Krai Aero ,255,100,80,140,KIO
KRASAIR,255,100,90,20,KJC
Kremenchuk Flight College,255,100,50,20,KFC
Krimaviamontag,255,100,170,60,KRG
Kroonk Air Agency,255,100,170,140,KRO
Kryla,255,100,170,110,KRL
Krylo Airlines,255,100,170,80,KRI
Krystel Air Charter,255,140,150,20,OPC
Kudu Air Services,255,100,200,30,KUD
Kulban Airlines,255,100,80,110,KIL
Kustbevakningen,255,100,10,210,KBV
Kuwait Airways,255,100,0,20,KAC
Kvadro Aero,255,160,210,170,QVR
Kwena Air South African Charter,255,100,220,130,KWN
Kyrghyzstan Airlines,255,100,60,240,KGY
Kyrghyzstan Airlines,255,100,60,0,KGA
Kyrgyz Air,255,100,0,50,KAF
Kyrgyz International Airlines,255,100,240,110,KYL
L A Helicopter,255,110,0,70,LAH
La Caribeenne des Transport AEriens,255,50,220,80,FWI
LA Valenciana Taxi Aereo,255,110,210,190,LVT
LAB Flying Service,255,110,0,10,LAB
Labcorp,255,180,100,160,SKQ
Labrador Airways,255,110,0,110,LAL
LAC Colombia - Lineas Aereas Del Caribe,255,110,80,20,LIC
LADECO Cargo,255,110,30,20,LDC
Lagun Air,255,90,40,210,JEV
LAir,255,110,170,100,LRK
Lake Havasu Air Service,255,70,20,0,HCA
Lakeland Aviation,255,110,100,110,LKL
Laker Airways [United States of America],255,110,100,170,LKR
Laker Airways [United States of America],255,110,10,70,LBH
LAM - Linhas Aereas de Mocambique,255,110,0,120,LAM
Lamra,255,110,120,170,LMR
LAN Express,255,110,230,150,LXP
Lan Peru,255,110,150,40,LPE
Lan-Chile,255,110,0,130,LAN
Lan-Chile (Cargo),255,110,0,130,LANC
Lan-Chile (Regional Partners),255,110,0,130,LANX
Laneas Aereas Trans Costa Rica,255,190,20,170,TCR
LANExpress,255,110,20,140,LCO
Langtry Flying Group,255,150,0,150,PAP
Lankair,255,110,100,130,LKN
Lankalink Air Cargo,255,110,110,20,LLC
LANSA,255,110,180,0,LSA
Lanzarote Aerocargo,255,110,250,190,LZT
Lao Airlines,255,110,0,140,LAO
Laoag International Airlines,255,110,150,130,LPN
LAP Colombia - Lineas Aereas Petroleras,255,0,150,190,APT
LAPA,255,110,150,170,LPR
Laredo Air,255,110,170,30,LRD
Lasare Airline,255,110,170,40,LRE
LASER - Lineas Aereas de Servicio Ejecutivo Regional,255,110,40,180,LES
LAT (Lignes Aeriennes du Tchad),255,110,100,30,LKD
Latcharter,255,110,190,20,LTC
Latgales Avio,255,110,190,60,LTG
Latinoamerican Airline (Latair),255,110,190,120,LTM
LATPASS Airlines,255,110,190,150,LTP
Latvian Air Force,255,110,0,50,LAF
Latvian Airlines,255,110,190,110,LTL
Lauda Air [Austria],255,110,30,0,LDA
Lauda Air [Italy],255,110,30,80,LDI
Laughlin Express,255,110,40,150,LEP
Laus,255,110,180,200,LSU
Lawrence Aviation,255,110,0,170,LAR
Layang-Layang Aerospace,255,110,0,240,LAY
LC Busre,255,110,20,10,LCB
Leadair Unijet,255,110,40,0,LEA
Leasair International,255,110,40,80,LEI
Lease-A-Plane International,255,110,150,110,LPL
Lebanese Air Transport [Lebanon],255,110,0,160,LAQ
Lebanese Air Transport [Lebanon],255,110,0,190,LAT
Lebanon Airport Development,255,110,0,30,LAD
Lebap,255,110,40,10,LEB
Leconte Airlines,255,110,20,0,LCA
Leeds Central Helicopters,255,110,40,70,LEH
Leeming FTU,255,110,40,40,LEE
Legend Airlines,255,110,60,30,LGD
Lego,255,110,60,140,LGO
Leisure Air,255,110,220,30,LWD
Lennox Airways,255,110,0,100,LAK
Lensibavia,255,110,180,10,LSB
Lentini Aviation,255,110,40,130,LEN
Leo Taxi Aereo,255,110,190,230,LTX
Leo-Air,255,110,140,170,LOR
Lequios Airlines,255,110,160,180,LQS
Let,255,110,40,100,LEK
Leuchars,255,110,20,180,LCS
L'express,255,110,40,230,LEX
LGW-Luftfahrtgesellschaft Walter,255,110,60,220,LGW
LIAT,255,110,80,0,LIA
Liberia Airways,255,110,10,0,LBA
Liberian World Airlines,255,110,220,0,LWA
Libertas Airways,255,30,150,190,DPT
Libyan Arab Airlines,255,110,0,0,LAA
Libyan Arab Company For Air Cargo,255,110,20,170,LCR
Lid Air,255,110,80,160,LIQ
Lignes Aeriennes Congolaises,255,110,20,60,LCG
Lignes Mauritaniennes Air Express,255,110,120,40,LME
Lignes Nationales Aeriennes,255,60,20,10,GCB
Lillbacka Jetair,255,50,150,20,FPC
Linair - Hungarian Regional Airlines,255,110,80,130,LIN
Lincoln Airlines [Australia],255,110,170,190,LRT
Lincoln Airlines [United States of America],255,110,200,230,LUX
Lincoln Ne Air National Guard,255,60,30,160,GDQ
Lindsay Aviation,255,110,180,240,LSY
Linea Aerea Bolivariana LABSA,255,110,10,180,LBS
Linea Aerea Costa Norte,255,130,140,190,NOT
Linea Aerea de Fung Aguas Negras,255,130,40,60,NEG
Linea Aerea de Servicio Ejecutivo Regional,255,110,40,170,LER
Linea Aerea IAACA (LAI),255,10,130,230,BNX
Linea Aerea Mexicana de Carga,255,110,120,20,LMC
Linea Aerea Nacional de Honduras,255,110,130,70,LNH
Linea se Aeroservicios,255,110,180,40,LSE
Linea Turistica Aereotuy,255,190,200,240,TUY
Lineas Aereas Alaire,255,0,110,170,ALR
Lineas Aereas Allegro,255,60,170,140,GRO
Lineas Aereas Azteca,255,110,20,30,LCD
Lineas Aereas Canarias,255,110,20,130,LCN
Lineas Aereas Colombianas,255,110,0,40,LAE
Lineas Aereas Comerciales,255,110,20,120,LCM
Lineas Aereas Costarricenses (LACSA),255,110,170,20,LRC
Lineas Aereas de Ixtlan,255,80,230,190,IXT
Lineas Aereas Del Estado (LADE),255,110,30,40,LDE
Lineas Aereas Del Humaya,255,200,120,0,UMA
Lineas Aereas Iberoamericanas,255,80,10,0,IBA
Lineas Aereas Nacionales (LANSA),255,110,130,180,LNS
Lineas Aereas San Jose,255,110,80,90,LIJ
Lineas Aereas Suramericanas,255,110,0,200,LAU
Linhas Aereas Santomenses,255,180,120,180,SMS
Link Airways Of Australia,255,110,0,220,LAW
Linton-On-Ouse FTU,255,110,140,150,LOP
Lion Air,255,110,40,140,LEO
Lion Air Services,255,220,60,190,WGT
Lion Airlines,255,110,130,80,LNI
Lions-Air,255,110,40,200,LEU
Lip-Avia,255,190,190,130,TTN
Lithuanian Airlines,255,110,80,110,LIL
Litoral Airlines (Colair),255,20,110,140,CLO
Little Red Air Service,255,110,170,0,LRA
Livian Air,255,110,210,110,LVL
Livingston,255,110,210,60,LVG
Lloyd Aereo Boliviano,255,110,110,10,LLB
LNAir Air Services,255,110,130,0,LNA
Locavia France,255,110,140,20,LOC
Locavions Aero Services,255,150,0,200,PAU
Lockheed Air Terminal,255,230,110,60,XLG
Lockheed Aircraft,255,110,0,20,LAC
Lockheed Duats,255,230,30,30,XDD
Loeser Luftfahrt,255,110,140,40,LOE
Loganair,255,110,140,60,LOG
Lomas Helicopters,255,110,120,180,LMS
London City Airport Jet Centre,255,110,20,240,LCY
London Executive Aviation,255,110,130,230,LNX
Lone Star Airlines,255,110,180,180,LSS
Lonestar Airways,255,110,140,0,LOA
Long Island Airlines,255,140,170,0,ORA
Long-Star,255,110,180,190,LST
Lorraine Aviation,255,110,170,170,LRR
LOS,255,110,140,110,LOL
Lossiemouth FTU,255,110,140,180,LOS
LOT - Polish Airlines,255,110,140,190,LOT
Lotsiya,255,110,20,80,LCI
Lotus Airline,255,190,0,180,TAS
Lotus International Air,255,110,200,180,LUS
Louella Freight Services,255,110,50,180,LFS
Loveair,255,110,140,210,LOV
Loyd's Aviation Group,255,110,140,240,LOY
LR Airlines,255,110,170,10,LRB
LRC - Linhas Aereas,255,110,170,130,LRN
LTE International Airways,255,110,190,40,LTE
LTU International Airways,255,110,190,200,LTU
LTU SEd,255,110,190,180,LTS
LTV Jet Fleet,255,90,50,20,JFC
Luchtvaartmaatschappii Twente,255,110,190,220,LTW
Luft Cargo,255,110,200,190,LUT
Lufthansa,255,30,110,70,DLH
Lufthansa (Regional Partners),255,30,110,70,DLHX
Lufthansa Cargo,255,60,40,20,GEC
Lufthansa CityLine,255,20,110,70,CLH
Lufthansa Technik,255,110,70,190,LHT
Lufttaxi Fluggesellschaft,255,110,190,50,LTF
Lufttransport,255,110,190,170,LTR
Luhansk Aviation Enterprise,255,110,70,180,LHS
Lukoil-Avia,255,110,200,100,LUK
Lund University School of Aviation TFHS,255,200,130,240,UNY
Lupenga Air Charters,255,110,200,150,LUP
Luxair,255,110,60,110,LGL
Luxaviation,255,110,230,0,LXA
Luxembourg Air Rescue,255,110,200,210,LUV
Luxflight Executive,255,110,50,40,LFE
Luxor Air,255,110,230,140,LXO
LVD Luftfahrzeug-Vermietungs-Dienst Gesellscgraft,255,110,210,30,LVD
Lviv Airlines,255,200,100,220,UKW
Lydd Air,255,110,240,30,LYD
Lynch Flying Service,255,110,20,70,LCH
Lynden Air Cargo,255,110,240,20,LYC
Lynx Air International,255,110,230,50,LXF
M G Aviacion,255,120,60,0,MGA
M I T Airlines,255,120,130,20,MNC
MAC Aviation,255,120,0,160,MAQ
Mac Dan Aviation Corporation,255,120,20,130,MCN
MAC Fotografica,255,120,20,50,MCF
Macair Airlines,255,120,20,100,MCK
Macedonian Airlines [Greece],255,120,20,180,MCS
Macedonian Airlines [Macedonia],255,120,0,100,MAK
Macknight Airlines,255,120,190,30,MTD
Madina,255,120,130,30,MND
Maersk Air,255,30,0,130,DAN
Maersk Air (UK),255,120,180,100,MSK
Magadan Airlines,255,120,210,110,MVL
Magadanaerogruz,255,120,60,60,MGG
Magadanavialising,255,120,110,250,MLZ
Magec Aviation,255,120,60,20,MGC
Magna Air GES,255,120,60,170,MGR
Mahalo Air,255,120,110,70,MLH
Mahan Airlines,255,80,170,120,IRM
Mahfooz Aviation,255,120,250,180,MZS
Maine Aviation Corporation,255,120,0,190,MAT
Majestic Air,255,120,90,20,MJC
Majestic Airlines,255,120,0,90,MAJ
Malagasy Airlines,255,120,110,60,MLG
Malawi Express,255,120,110,230,MLX
Malaya Aviatsia Dona,255,120,100,100,MKK
Malaysia,255,120,0,180,MAS
Malaysia (Cargo),255,120,0,180,MASC
Malev Express,255,120,40,70,MEH
MALEV Hungarian Airlines,255,120,0,70,MAH
Mali Air Luftverkehr Gesellschaft,255,120,0,40,MAE
Mali Airways,255,120,190,250,MTZ
Malila Airlift,255,120,110,20,MLC
Malitas (Mali-Tinbouctou Air Service),255,70,10,120,HBM
Mall Airways,255,120,110,180,MLS
Malmo Aviation,255,180,20,220,SCW
Malmoe Air Taxi,255,110,140,30,LOD
Malta Air Charter Company,255,120,0,20,MAC
Manaf International Airways,255,120,110,10,MLB
Manag'Air,255,120,170,60,MRG
Man-aircom,255,120,130,50,MNF
Mandala Airlines,255,120,30,110,MDL
Mandarin Airlines,255,120,30,0,MDA
Manhattan Air,255,120,70,130,MHN
Manitoulin Air Services,255,120,190,140,MTO
Mann Air Charter,255,120,130,170,MNR
Mannion Air Charter,255,120,0,130,MAN
Mantrust Asahi Airways,255,120,190,180,MTS
Manx Airlines,255,120,130,230,MNX
MAP - Excutive Flightservice,255,120,150,90,MPJ
Maple Air Services,255,120,0,30,MAD
March Helicopters,255,120,0,170,MAR
Margate Air Services,255,120,60,190,MGT
Marghi Air,255,120,60,80,MGI
Marham FTU,255,120,170,70,MRH
Maria Elisa Gonzales Farelaz,255,50,170,110,FRL
Marie Galante Aviation,255,120,60,120,MGM
Marina Aeroservice,255,120,0,210,MAV
Maritalia,255,120,110,190,MLT
Markoss Aviation,255,120,100,140,MKO
Marshall Of Cambridge,255,120,20,40,MCE
Marsland Aviation,255,120,180,110,MSL
Martin Aviation Services,255,230,120,0,XMA
Martinair Holland,255,120,150,70,MPH
Martinaire,255,120,170,0,MRA
Martinaire (Cargo),255,120,170,0,MRAC
Martin-Baker,255,120,10,40,MBE
Martyn Fiddler Associates,255,120,50,0,MFA
Marvin,255,120,210,130,MVN
Maryland State Police,255,190,170,150,TRP
Mas Air,255,120,180,40,MSE
MAS Air Cargo,255,120,0,0,MAA
Masisavia,255,120,80,230,MIX
Massachusetts Institute Of Technology,255,120,190,70,MTH
Massey University School Of Aviation,255,120,180,240,MSY
Mastair,255,120,190,190,MTT
Master Aviation,255,120,180,30,MSD
Master Planner,255,120,150,110,MPL
Mauria SociEtE Mauritanienne D'aviation,255,120,80,0,MIA
Mauritanienne Air Fret,255,120,170,50,MRF
Mauritanienne de Transport Aerien,255,120,30,40,MDE
Maurtanienne Aerienne Et Navale,255,120,130,210,MNV
Maverick Airways,255,120,210,170,MVR
Max Sea Food,255,120,180,50,MSF
Maxair,255,120,230,110,MXL
Max-Aviation,255,120,0,230,MAX
May Air Xpress,255,120,230,150,MXP
Maya Airways,255,120,0,240,MAY
Maya Island Air,255,120,240,30,MYD
Mayair de,255,120,240,80,MYI
Mayan World Airlines,255,120,240,130,MYN
Mbachi Air/Ground Services,255,120,10,180,MBS
McAlpine Helicopters,255,120,20,70,MCH
McDonnell Douglas,255,30,0,20,DAC
McNeely Charter Serivces,255,120,30,180,MDS
MD Airlines,255,120,30,80,MDI
MDA Airlines,255,120,30,30,MDD
Medaiva Company,255,120,30,120,MDM
Medic Air (West Africa),255,120,30,100,MDK
Medical Air Rescue,255,120,170,20,MRC
Medical Air Rescue Services,255,120,170,250,MRZ
Medical Aviation Services,255,120,20,110,MCL
Mediterranean Air Ambulance,255,120,40,120,MEM
Mediterranean Air Freight,255,120,30,50,MDF
Mediterranean Airways,255,120,30,240,MDY
Medjet International,255,120,40,90,MEJ
Med-Trans Of Florida,255,120,40,100,MEK
Meerblick,255,120,80,100,MIK
Megamicro,255,120,40,60,MEG
Mekong Airlines,255,120,100,130,MKN
Merchant Express Aviation,255,120,230,230,MXX
Meridian Air Cargo,255,120,170,30,MRD
Meridian Aviation,255,30,180,110,DSL
Meridian Aviation Company,255,120,120,120,MMM
Meridian Aviation Enterprise of Special Purpose,255,150,140,210,POV
Meridiana,255,80,180,180,ISS
Merlin Airways,255,120,40,80,MEI
Merlin Flying College,255,220,80,250,WIZ
Merpati,255,120,130,0,MNA
Merpati Intan,255,10,140,170,BOR
Merrix Air,255,120,230,170,MXR
Mesa Airlines,255,0,180,70,ASH
Mesaba Aviation,255,120,40,180,MES
MET Data Bank,255,240,250,240,YZY
Meta - Mesquita Transportes Aereos,255,120,180,160,MSQ
Metavia Airlines,255,120,130,100,MNK
Meteorological Office,255,240,120,240,YMY
Meteorological Operational Telecommunications Network Europe (MOTNE),255,240,10,240,YBY
Meteorological Research Flight,255,120,40,190,MET
Methow Aviation,255,120,40,170,MER
Metro Business Aviation,255,120,210,80,MVI
Metro Express 10,255,120,40,230,MEX
Metroflight,255,120,190,170,MTR
Metrojet,255,120,190,90,MTJ
Metropolis Noord,255,120,150,180,MPS
Mexicana,255,120,230,0,MXA
Mexicana (Regional Partners),255,120,230,0,MXAX
Mexicargo,255,120,230,20,MXC
Mexico Transportes Aereos,255,120,230,190,MXT
Mex-Jet de,255,120,90,190,MJT
Mframa Airlines,255,60,140,60,GOG
Mi Avia,255,120,80,210,MIV
Miami Air Charter [United States of America],255,130,0,40,NAE
Miami Air Charter [United States of America],255,70,200,170,HUR
Miami Air International,255,10,180,100,BSK
Miami Valley Aviation,255,140,220,110,OWL
MIAT - Mongolian Airlines,255,120,60,110,MGL
Michelin Air Services,255,10,80,10,BIB
Michkov Air Services,255,120,100,210,MKV
Mid Airlines [Sudan],255,130,240,110,NYL
Mid Airlines [Zimbabwe],255,120,30,250,MDZ
Midair,255,120,110,170,MLR
Midamerica Jet,255,120,90,170,MJR
Midas Airlines,255,120,80,140,MIO
Midcontinent Airlines,255,120,20,0,MCA
Middle East Airlines - AirLiban,255,120,40,0,MEA
Mid-Pacific Airlines,255,120,150,0,MPA
Midstate Airlines,255,120,80,180,MIS
Midway Airlines,255,120,30,220,MDW
Midway Airlines,255,120,80,30,MID
Midway Connection,255,230,0,150,XAP
Midway Express,255,50,110,0,FLA
Midwest Air Freighters,255,50,0,230,FAX
Midwest Airlines (Regional Partners) [United States of America],255,120,40,150,MEPX
Midwest Airlines [Egypt[,255,120,220,0,MWA
Midwest Airlines [United States of America],255,120,40,150,MEP
Midwest Aviation,255,130,80,190,NIT
Midwest Aviation Division,255,120,220,190,MWT
Midwest Connect,255,180,240,230,SYX
Midwest Helicopters de Mexico,255,70,190,40,HTE
Mikromatika Air Cargo,255,120,120,70,MMH
Millardair,255,120,0,10,MAB
Millennium Air Corporation,255,120,110,120,MLM
Miller Flying Services,255,120,50,180,MFS
Million Air Longview,255,30,140,110,DOL
Millon Air,255,140,230,140,OXO
Mimino,255,120,80,120,MIM
Mina Airline Company,255,130,0,10,NAB
Minair,255,140,120,170,OMR
Minebea Technologies,255,40,10,40,EBE
Minerva Airlines,255,120,190,20,MTC
Mines Air Services Zambia,255,120,0,250,MAZ
Miniliner,255,120,130,110,MNL
Ministic Air,255,120,130,180,MNS
Ministry Of Agriculture Fisheries & Food,255,220,30,60,WDG
Minsk Aircraft Overhaul Plant,255,110,80,170,LIR
Minskavia,255,120,40,130,MEN
MIR Scientific Industrial Enterprise,255,130,150,150,NPP
Miramichi Air Service,255,120,80,170,MIR
Miras,255,120,80,50,MIF
Miravia,255,120,170,210,MRV
Miscellaneous Auxiliary Calegory,255,230,20,170,XCR
Misr Overseas Airways,255,120,140,180,MOS
Mission Aviation Fellowship,255,120,0,50,MAF
Missions Gouvernementales Francaises,255,120,170,130,MRN
Missions Gouvernementales Francaises,255,120,180,130,MSN
Mississippi Valley Airways,255,120,210,0,MVA
Mistral Air Srl,255,120,180,0,MSA
MK Airlines,255,120,100,0,MKA
MNG Airlines Cargo,255,120,130,10,MNB
Mobil Oil,255,120,10,140,MBO
Mocambique Expresso,255,120,230,40,MXE
Modiluft,255,120,140,30,MOD
Mofaz Air,255,120,50,250,MFZ
Mogilevavia,255,120,140,60,MOG
Mohawk Airlines,255,120,140,220,MOW
Moldaeroservice,255,120,110,40,MLE
Moldavian Airlines,255,120,30,210,MDV
Moldova,255,120,210,60,MVG
Mombasa Air Safari,255,170,170,210,RRV
Monacair-Agusta,255,120,20,170,MCR
Monarch Airlines [United Kingdom],255,120,140,130,MON
Monarch Airlines [United States of America],255,120,130,70,MNH
Moncton Flying Club,255,120,50,20,MFC
Mondair,255,120,120,0,MMA
Monde Air Charters,255,120,30,10,MDB
Mongolian Airways,255,120,220,180,MWS
Monky Aerotaxis,255,120,100,240,MKY
Montenegro Airlines,255,120,60,230,MGX
Montserrat Airways,255,120,130,190,MNT
Mooney Aircraft,255,120,130,240,MNY
Morgan Aviation Services,255,120,60,130,MGN
Morgan Intertrades (Nigeria),255,80,130,110,INL
Morningstar Air,255,120,0,110,MAL
Morocco Airways,255,120,20,80,MCI
Morris Air Service,255,120,180,180,MSS
Morrison Flying Service,255,120,170,140,MRO
Mostarez Air,255,120,140,40,MOE
Motor-Sich,255,120,180,80,MSI
Mountain Air Cargo,255,120,190,130,MTN
Mountain Air Express,255,150,100,150,PKP
Mountain Air Service,255,10,170,170,BRR
Mountain High Aviation,255,120,70,0,MHA
Mountain Pacific Air,255,120,150,20,MPC
Mountain Valley Air Service,255,120,190,210,MTV
Mountian Bird,255,120,10,80,MBI
MSR Flug-Charter,255,40,10,50,EBF
MTC Aviacion,255,120,20,210,MCV
MTM Aviation,255,120,190,120,MTM
Mudanjiang General Aviation,255,20,120,90,CMJ
Muk Air,255,120,200,60,MUG
Muk Air,255,120,200,100,MUK
Multi Taxi,255,120,190,230,MTX
Multi-Aero,255,60,190,220,GTW
Multiservicios Aeronauticos,255,120,200,190,MUT
Murmansk Aircompany,255,120,130,250,MNZ
Murray Air,255,120,170,240,MRY
Murray Air,255,120,200,0,MUA
Mustique Airways,255,120,0,220,MAW
Myanmar Airways,255,200,10,0,UBA
Myflug,255,120,240,0,MYA
MyTravel,255,120,240,190,MYT
MyTravel Airways,255,210,100,60,VKG
MyTravel Lite,255,120,240,110,MYL
Nacional Transportes Aereos,255,130,20,190,NCT
Nacoia,255,0,130,110,ANL
Nada Air Service,255,130,70,250,NHZ
Naft Air Lines,255,80,170,60,IRG
Naftex Bulgaria Holding,255,200,100,140,UKO
Nagesa Compania Aerea,255,130,60,180,NGS
Nahanni Air Services,255,130,0,70,NAH
Namakwaland Lugdienst (EDMS),255,130,110,30,NLD
Namibia Commercial Aviation,255,120,170,40,MRE
Nanjing Airlines,255,20,130,90,CNJ
Nantucket Airlines,255,0,20,100,ACK
Napier Air Service,255,130,0,150,NAP
Napkelet Airlines,255,130,100,40,NKE
Nas Air,255,130,20,120,NCM
Nashville Jet Charters,255,130,90,20,NJC
Naske-Air,255,70,20,130,HCN
Natalco Air Lines,255,130,20,140,NCO
National Air Charter,255,130,180,170,NSR
National Air Traffic Controllers Association,255,130,190,100,NTK
National Airlines,255,130,20,130,NCN
National Airlines,255,130,0,130,NAN
National Airlines [South Africa],255,130,190,130,NTN
National Airlines [South Africa],255,100,200,180,KUS
National Airlines [United States of America],255,170,140,100,ROK
National Airports Authority Of India,255,240,230,0,YXA
National Airways Corporation,255,110,50,80,LFI
National Aviation Company,255,60,190,240,GTY
National Aviation Consultants,255,190,130,20,TNC
National Express,255,130,230,190,NXT
National Grid,255,60,170,30,GRD
National Jet Express,255,90,190,40,JTE
National Jet Service,255,0,130,30,AND
National Jet Systems,255,130,90,180,NJS
National Oceanic & Atmospheric Administration,255,130,0,0,NAA
National Oceanic & Atmospheric Administration,255,120,0,150,MAP
National Overseas Airlines Company,255,130,140,110,NOL
Nationale Luchtvaartschool,255,130,110,180,NLS
Nationwide Airlines  [South Africa],255,130,190,220,NTW
Nationwide Airlines [Zambia],255,130,220,250,NWZ
Natural Enviroment Research Council,255,40,210,120,EVM
Naturelink Charter,255,130,170,100,NRK
Nauta,255,30,110,140,DLO
Nav Canada,255,130,210,20,NVC
Nav Flight Planning,255,130,0,210,NAV
NavAirlines Services,255,230,130,210,XNV
Navegacao Aerea de Portugal,255,130,210,150,NVP
Navidtec,255,80,170,80,IRI
Navtech System Support,255,230,130,180,XNS
NAYSA Aerotaxis,255,130,0,240,NAY
NCA Executive Express,255,130,40,220,NEW
Necon Air,255,130,40,20,NEC
Nederlandse Kustwacht,255,130,20,60,NCG
Nefteyugansk Aviation Division,255,130,50,190,NFT
Neiltown Air,255,130,110,0,NLA
Nel Cargo,255,130,110,60,NLG
Nelair Charter,255,130,110,20,NLC
Nelson Aviation College,255,20,60,40,CGE
Neos,255,130,140,180,NOS
NEPC Airlines,255,130,40,150,NEP
Neric,255,130,180,110,NSL
Netjets Aviation,255,40,90,0,EJA
Netjets International,255,130,90,190,NJT
Netjets Transportes Aereos,255,130,90,40,NJE
Network Aviation Services,255,130,40,190,NET
Neufteugansk Airlines,255,130,60,190,NGT
New ACS,255,130,220,20,NWC
New Air,255,130,220,50,NWF
New England Air Express,255,130,40,250,NEZ
New England Airlines,255,130,40,0,NEA
New Heights 291,255,130,70,190,NHT
New Kazakstan Airlines,255,130,0,100,NAK
New World Jet Corporation,255,130,220,30,NWD
New York Helicopter,255,130,240,70,NYH
New Zealand Air Defence Force,255,100,170,20,KRC
Newair [Denmark],255,130,0,220,NAW
Newair [United States of America],255,70,210,0,HVA
Newfoundland Labrador Air Transport,255,130,110,190,NLT
Nexus Aviation,255,130,230,180,NXS
Nicaraguenses de Aviacion,255,130,80,180,NIS
Nigeria Airways,255,130,60,0,NGA
Nigerian Air Force,255,130,60,170,NGR
Nigerian Global,255,130,60,80,NGI
Night Express,255,40,230,190,EXT
Niko Air,255,130,80,100,NIK
Nikolaev-Air Airline of Special Purpose,255,130,100,210,NKV
Nile Safaris Aviation,255,130,180,0,NSA
Nile Valley Aviation Company,255,130,210,0,NVA
Nile Wings Aviation Services,255,130,110,220,NLW
Nimbus Aviation,255,130,10,180,NBS
Nippon Cargo Airlines,255,130,20,0,NCA
Nistransair,255,130,180,150,NTP
Nizhenkamsk Air Enterprise,255,130,100,120,NKM
Nizhnevartovsk Enterprise Federal State Unitary Enterprise,255,130,210,100,NVK
Nolinor Aviation,255,130,170,110,NRL
Nomad Airways,255,130,140,120,NOM
Nor Aviation,255,130,140,140,NOO
Norcopter,255,130,140,20,NOC
Nord Air,255,130,170,30,NRD
Nordavia Fluggesellschaft,255,130,80,0,NIA
Nordeste-Linhas Aereas Regionais,255,130,40,180,NES
Nord-Flyg,255,130,40,50,NEF
Nordic East Airlink,255,130,30,20,NDC
Nordkalottflyg,255,130,100,50,NKF
Nordstress,255,130,30,180,NDS
Norestair,255,130,170,190,NRT
Norfolk County Flight College,255,130,20,50,NCF
Norontair,255,130,140,0,NOA
Norrlandsflyg,255,70,120,50,HMF
Norsk Helikopter,255,130,140,170,NOR
Norsk Luftambulanse,255,30,140,20,DOC
Norskair,255,130,80,170,NIR
Nortavia,255,170,190,210,RTV
North,255,100,140,190,KOT
North Adria Aviation,255,130,0,80,NAI
North Air,255,60,10,50,GBF
North American Airlines [United States of America],255,130,0,140,NAO
North American Airlines [United States of America],255,130,190,120,NTM
North American Charters,255,70,120,170,HMR
North American Jet Charter Group,255,130,0,90,NAJ
North Atlantic Air,255,130,0,190,NAT
North British Airlines,255,130,10,130,NBN
North Caribou Flying Service,255,130,20,10,NCB
North Coast Air Services,255,130,20,20,NCC
North Coast Aviation,255,0,140,70,AOH
North East Airlines,255,130,40,240,NEY
North East Bolivian Airways,255,130,10,0,NBA
North Flying,255,130,50,0,NFA
North Sea Airways,255,130,170,20,NRC
North Star Air Cargo,255,180,10,230,SBX
North Vancouver Airliners,255,130,170,210,NRV
North West Airlines,255,130,220,220,NWW
North West Geomatics,255,150,190,140,PTO
Northaire Freight Lines,255,130,50,110,NFL
Northamptonshire School Of Flying,255,130,180,50,NSF
Northcoast Executive Airlines,255,130,20,40,NCE
Northeast Airlines,255,130,40,40,NEE
North-East Airlines,255,130,40,130,NEN
Northeast Aviation,255,130,150,230,NPX
Northeast Aviation Services,255,130,0,180,NAS
Northern Air Cargo,255,130,0,20,NAC
Northern Air Charter,255,130,0,60,NAG
Northern Airlines Sanya,255,10,240,20,BYC
Northern Airways,255,130,30,0,NDA
Northern Aviation Service,255,20,120,200,CMU
Northern Dene Airways,255,130,100,0,NKA
Northern East Cargo Airlines,255,120,60,30,MGD
Northern Executive Aviation,255,130,40,230,NEX
Northern Illinois Commuter,255,130,80,20,NIC
Northern Jet Management,255,130,190,230,NTX
Northern Thunderbird Air,255,130,190,0,NTA
Northland Aviation,255,100,140,40,KOE
Northstar Aviation,255,130,180,180,NSS
